name,price,original_price,cost,category,sub_category,icon,stock,sku,supplier_id,description,tags,brand,image_url,image_urls,is_b2b,moq,tax_mode
Sebamed Bisabolol Baby Shampoo 500Ml,20.00,0.00,0.00,cosmetics,haircare,💄,100,02-01-02-04-720,9001,Sebamed Bisabolol Baby Shampoo 500Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""hair_care"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040040893_1.jpg?v=1666610253,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040040893_1.jpg?v=1666610253"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040040893_2.jpg?v=1666610253""}",false,1,none
Sebamad Baby Bubble Bath With Camomile 500ml,15.00,0.00,0.00,cosmetics,skincare,💄,100,02-01-02-04-716,9001,Sebamad Baby Bubble Bath With Camomile 500ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040110510.jpg?v=1666610061,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040110510.jpg?v=1666610061"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040110510-1.jpg?v=1666610061""}",false,1,none
Sebamed Baby Cleansing Bar 100g,4.00,0.00,0.00,cosmetics,skincare,💄,100,02-01-01-03-442,9001,Sebamed Baby Cleansing Bar 100g. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040113696.jpg?v=1666609968,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040113696.jpg?v=1666609968""}",false,1,none
Sebamed  Baby Shampoo 150Ml,6.00,0.00,0.00,cosmetics,haircare,💄,100,02-01-01-03-455,9001,Sebamed  Baby Shampoo 150Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""hair_care"",""Shampoo"",""Shampoo_And_Conditioner"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040114228-1.jpg?v=1666609852,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040114228-1.jpg?v=1666609852"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040114228.jpg?v=1666609852""}",false,1,none
Sebamed Baby Soft Cream 200Ml,20.00,0.00,0.00,cosmetics,skincare,💄,100,02-03-01-01-72,9001,Sebamed Baby Soft Cream 200Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040116239.jpg?v=1666609770,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040116239.jpg?v=1666609770"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040116239-1.jpg?v=1666609770""}",false,1,none
Baby Seba Med Cleansing Bar 150G,5.50,0.00,0.00,cosmetics,skincare,💄,100,02-03-01-01-30,9001,Baby Seba Med Cleansing Bar 150G. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040119261.jpg?v=1666609688,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040119261.jpg?v=1666609688""}",false,1,none
Sebamed Baby Cream Extra Soft 50Ml,4.00,0.00,0.00,cosmetics,skincare,💄,100,02-01-01-03-456,9001,Sebamed Baby Cream Extra Soft 50Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_feeding_bottle"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040120489.jpg?v=1666609622,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040120489.jpg?v=1666609622""}",false,1,none
Sebamed Baby Gentle Wash 200Ml,7.50,0.00,0.00,cosmetics,skincare,💄,100,02-03-01-01-69,9001,Sebamed Baby Gentle Wash 200Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040148131.jpg?v=1666609560,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040148131.jpg?v=1666609560"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040148131-1.jpg?v=1666609559""}",false,1,none
Sebamed Baby Body Milk 200Ml,9.50,0.00,0.00,cosmetics,skincare,💄,100,02-01-01-03-461,9001,Sebamed Baby Body Milk 200Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040148155.jpg?v=1666609501,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040148155.jpg?v=1666609501""}",false,1,none
Sebamed Camomile Baby Shampoo 500Ml,15.00,0.00,0.00,cosmetics,haircare,💄,100,02-01-02-04-719,9001,Sebamed Camomile Baby Shampoo 500Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""hair_care"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040155757.jpg?v=1666609425,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040155757.jpg?v=1666609425"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040155757-1.jpg?v=1666609426""}",false,1,none
Sebamed Baby Gentle Wash With Allantoin 400Ml,11.00,0.00,0.00,cosmetics,skincare,💄,100,02-01-01-03-468,9001,Sebamed Baby Gentle Wash With Allantoin 400Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040901859.jpg?v=1666609331,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040901859.jpg?v=1666609331"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040901859-1.jpg?v=1666609331""}",false,1,none
Sebamed Baby Eau De Cologne 250Ml,10.00,0.00,0.00,cosmetics,fragrance,💄,100,02-01-02-04-728,9001,Sebamed Baby Eau De Cologne 250Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040915214.jpg?v=1666609212,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/4103040915214.jpg?v=1666609212""}",false,1,none
Marvel Avengers Foaming Soap 250Ml,1.25,0.00,0.00,cosmetics,skincare,💄,100,02-01-06-01-02,9001,Marvel Avengers Foaming Soap 250Ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5013692225922.jpg?v=1666609121,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5013692225922.jpg?v=1666609121""}",false,1,none
MC3299 Marvel Avengers Iron Man Soap on A Rope 180G,2.50,0.00,0.00,cosmetics,skincare,💄,100,02-01-01-02-132,9001,MC3299 Marvel Avengers Iron Man Soap on A Rope 180G. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5013692232999.jpg?v=1666609001,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5013692232999.jpg?v=1666609001""}",false,1,none
SudoCrem Antiseptic Healing Cream 250G,11.50,0.00,0.00,medicine,otc,💊,100,02-01-01-03-105,9001,SudoCrem Antiseptic Healing Cream 250G. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5017007601302.jpg?v=1666608825,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/5017007601302.jpg?v=1666608825""}",false,1,none
Baby Feeding Set Baby Happy,6.00,0.00,0.00,health,baby_health,🩺,100,02-03-01-04-20,9001,Baby Feeding Set Baby Happy. Available at Adeeg Market.,"{""baby_care"",""baby_feeding_bottle"",""baby_product"",""baby_products"",""baby_tool"",""feeding_bottle"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6970715635085.jpg?v=1666608705,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6970715635085.jpg?v=1666608705""}",false,1,none
Evil Eye New Born Baby Gift Set,10.00,0.00,0.00,health,baby_health,🩺,100,02-03-01-04-261,9001,Evil Eye New Born Baby Gift Set. Available at Adeeg Market.,"{""baby_care"",""baby_feeding_bottle"",""baby_product"",""baby_products"",""baby_tool"",""feeding_bottle"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8058664063598.jpg?v=1666608604,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8058664063598.jpg?v=1666608604"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8058664063598-1.jpg?v=1666608605"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690797102715.jpg?v=1666608604""}",false,1,none
Fork - Spoon Case 887,1.50,0.00,0.00,health,baby_health,🩺,100,02-03-01-04-254,9001,Fork - Spoon Case 887. Available at Adeeg Market.,"{""baby_care"",""baby_feeding_bottle"",""baby_product"",""baby_products"",""baby_tool"",""feeding_bottle"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690797108878.jpg?v=1666608510,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690797108878.jpg?v=1666608510"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690797108878-2.jpg?v=1666608510"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8690797108878-1.jpg?v=1666608506""}",false,1,none
Johnsons Baby Milk + Rice Bath 500ml,5.50,0.00,0.00,cosmetics,skincare,💄,100,02-01-02-04-701,9001,Johnsons Baby Milk + Rice Bath 500ml. Available at Adeeg Market.,"{""baby_bathing_skincare"",""baby_care"",""baby_product"",""baby_products"",""wee_baby""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8850007090281-2.jpg?v=1666608369,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8850007090281-2.jpg?v=1666608369"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8850007090281.jpg?v=1666608368"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/8850007090281-1.jpg?v=1666608369""}",false,1,none
Royal Ford RF6802 - Clothes Hamper,14.00,0.00,0.00,cosmetics,haircare,💄,100,04-01-01-15-97,9001,Royal Ford RF6802 - Clothes Hamper. Available at Adeeg Market.,"{""abaya_shampoo_5litre"",""cleaning_products"",""clothes hamper"",""Ironing Board"",""kitchen_dining_and_household"",""laundry_shampoo""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hamper-2.jpg?v=1666443617,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hamper-2.jpg?v=1666443617"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hamper.jpg?v=1666443616"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hamper-1.jpg?v=1666443616""}",false,1,none
RF8948 - 7Pc Non Stick Cookware Set,52.00,0.00,0.00,home,kitchen,🏠,100,04-01-03-885,9001,RF8948 - 7Pc Non Stick Cookware Set. Available at Adeeg Market.,"{""cooking_&_bakeware"",""house_hold"",""kitchen_dining_and_household"",""tefal_9pcs_super_cook_non_stick_cookware_set_black_frypan""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/RF8948-7PcNonStickCookwareSe.jpg?v=1666443340,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/RF8948-7PcNonStickCookwareSe.jpg?v=1666443340"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/RF8948-7PcNonStickCookwareSet.jpg?v=1666443341""}",false,1,none
Atomic Habits,4.00,0.00,0.00,other,misc,📦,0,05-01-02-03-67,9001,Atomic Habits. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""course_book"",""course_books"",""ku_raaxeyso_noloshada"",""sheeko"",""stationary""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Atomichibts.png?v=1666416580,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/Atomichibts.png?v=1666416580""}",false,1,none
Think And Grow Rich,4.00,0.00,0.00,other,misc,📦,100,05-01-02-03-70,9001,Think And Grow Rich. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""ku_raaxeyso_noloshada"",""office_stationary"",""sheeko"",""stationary"",""story_books""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/thinkandgrowtich.png?v=1666416276,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/thinkandgrowtich.png?v=1666416276"",""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/thinkandgrowtich-2.png?v=1666416276""}",false,1,none
Diiwaanka Qisooyinka,3.00,0.00,0.00,other,misc,📦,100,05-01-02-03-79,9001,Diiwaanka Qisooyinka. Available at Adeeg Market.,"{""book"",""buug"",""ku_raaxeyso_noloshada"",""office_stationary"",""sheeko"",""stationary"",""story_books""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/DiiwaankaQisooyinka.png?v=1666415785,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/DiiwaankaQisooyinka.png?v=1666415785""}",false,1,none
Hanaanka Guusha,2.50,0.00,0.00,other,misc,📦,100,05-01-01-03-114,9001,Hanaanka Guusha. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""course_book"",""course_books"",""ku_raaxeyso_noloshada"",""sheeko"",""stationary""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hanaankaguusha.png?v=1666415630,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hanaankaguusha.png?v=1666415630""}",false,1,none
Kun Xikmadood Oo Lasoo Xuley,3.50,0.00,0.00,other,misc,📦,100,05-01-02-03-81,9001,Kun Xikmadood Oo Lasoo Xuley. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""course_book"",""course_books"",""ku_raaxeyso_noloshada"",""sheeko"",""stationary""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/kunxikmadoodoolosooxuley.png?v=1666415387,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/kunxikmadoodoolosooxuley.png?v=1666415387""}",false,1,none
Hano Wakhtigaaga Hano Noloshaada,2.50,0.00,0.00,other,misc,📦,100,05-01-02-02-81,9001,Hano Wakhtigaaga Hano Noloshaada. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""ku_raaxeyso_noloshada"",""office_stationary"",""sheeko"",""stationary"",""story_books""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hanowaqtigaada.png?v=1666415002,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/hanowaqtigaada.png?v=1666415002""}",false,1,none
Keydka Sheekooyinka,2.50,0.00,0.00,other,misc,📦,100,05-01-02-03-82,9001,Keydka Sheekooyinka. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""course_book"",""course_books"",""ku_raaxeyso_noloshada"",""sheeko"",""stationary""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/keydkasheekooyinka.png?v=1666414566,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/keydkasheekooyinka.png?v=1666414566""}",false,1,none
Akhlaaq Iyo Aqoon,3.00,0.00,0.00,other,misc,📦,100,05-01-02-03-80,9001,Akhlaaq Iyo Aqoon. Available at Adeeg Market.,"{""book"",""books_magazines"",""buug"",""course_book"",""course_books"",""ku_raaxeyso_noloshada"",""sheeko"",""stationary""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/AkhlaaqiyoAqoon.png?v=1666413877,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/AkhlaaqiyoAqoon.png?v=1666413877""}",false,1,none
Air Freshner Daar Al Shabab Royal 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-118,9001,Air Freshner Daar Al Shabab Royal 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536852271.png?v=1666185193,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536852271.png?v=1666185193""}",false,1,none
Raghba Air Freshner 300Ml,2.50,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-85,9001,Raghba Air Freshner 300Ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291106067415.png?v=1666185123,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291106067415.png?v=1666185123""}",false,1,none
Air Freshner Sheikh Al Shuyukh Concentrate 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-133,9001,Air Freshner Sheikh Al Shuyukh Concentrate 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291107451435.jpg?v=1666185027,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291107451435.jpg?v=1666185027""}",false,1,none
Air Freshner Ajmal Ehsas Bloom 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-119,9001,Air Freshner Ajmal Ehsas Bloom 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536811100.jpg?v=1666184950,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536811100.jpg?v=1666184950""}",false,1,none
Air Freshner Rihanna 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-123,9001,Air Freshner Rihanna 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536811148.png?v=1666184908,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536811148.png?v=1666184908""}",false,1,none
Air Freshner Turab Al Dhahab 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-122,9001,Air Freshner Turab Al Dhahab 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6246756782409.png?v=1666184447,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6246756782409.png?v=1666184447""}",false,1,none
Air Freshner Huroof Al Hub Flora 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-117,9001,Air Freshner Huroof Al Hub Flora 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536852288.jpg?v=1666184404,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6782536852288.jpg?v=1666184404""}",false,1,none
Air Freshner Kalimat Latansa 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-120,9001,Air Freshner Kalimat Latansa 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6221106481959.png?v=1666184353,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6221106481959.png?v=1666184353""}",false,1,none
Air Freshner Thuraya Lattafa 300ml,2.00,0.00,0.00,cosmetics,fragrance,💄,100,02-02-02-04-142,9001,Air Freshner Thuraya Lattafa 300ml. Available at Adeeg Market.,"{""air_freshener"",""all_personal_care_&_Hygiene"",""cafiso"",""cosmetics"",""Cosmetics_and_personal_care"",""perfumes"",""perfumes_and_body_spray"",""personal_care""}",,https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291108738979.jpg?v=1666184300,"{""https://cdn.shopify.com/s/files/1/0421/8653/9164/products/6291108738979.jpg?v=1666184300""}",false,1,none
